State ID,State,Year,Sector ID,Sector,Investment
21,Puebla,2013,52,Financial and Insurance Services,-56.16071319580078
21,Puebla,2013,53,Real Estate and Rental Services of Furniture and Intangible Assets,10.935158729553223
21,Puebla,2013,54,"Services Professionals, Scientists and Technicals",4.968779563903809
21,Puebla,2013,56,Support Services to Business and Waste Management and Waste and Remediation Services,9.733707427978516
21,Puebla,2013,72,Temporary Accommodation and Food Preparation and Drinks,-2.0313758850097656
21,Puebla,2014,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.13098296523094177
21,Puebla,2014,23,Building,36.13577651977539
21,Puebla,2014,31-33,Manufacturing Industries,1023.1273174285889
21,Puebla,2014,43,To the Wholesale Trade,13.23621940612793
21,Puebla,2014,46,Retail Trade,38.93566131591797
21,Puebla,2014,48-49,Transportation and Storage,14.851386070251465
21,Puebla,2014,51,Mass Media Information,-194.16952514648438
21,Puebla,2014,52,Financial and Insurance Services,117.48561096191406
21,Puebla,2014,53,Real Estate and Rental Services of Furniture and Intangible Assets,-4.6117143630981445
21,Puebla,2014,54,"Services Professionals, Scientists and Technicals",0.6905120015144348
21,Puebla,2014,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.3084148168563843
21,Puebla,2014,72,Temporary Accommodation and Food Preparation and Drinks,1.1779851913452148
21,Puebla,2015,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",8.913314819335938
21,Puebla,2015,21,Mining,3.9466819763183594
21,Puebla,2015,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",76.91442108154297
21,Puebla,2015,23,Building,10.825075149536133
21,Puebla,2015,31-33,Manufacturing Industries,511.08740234375
21,Puebla,2015,43,To the Wholesale Trade,2.5745718479156494
21,Puebla,2015,46,Retail Trade,45.02330780029297
21,Puebla,2015,48-49,Transportation and Storage,-6.93080997467041
21,Puebla,2015,51,Mass Media Information,51.13218307495117
21,Puebla,2015,52,Financial and Insurance Services,77.74513244628906
21,Puebla,2015,53,Real Estate and Rental Services of Furniture and Intangible Assets,1.2298976182937622
21,Puebla,2015,54,"Services Professionals, Scientists and Technicals",7.119994163513184
21,Puebla,2015,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.49174004793167114
21,Puebla,2015,81,Other Services except Government Activities,1.3178730010986328
21,Puebla,2016,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",-0.023809069767594337
21,Puebla,2016,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-41.55216598510742
21,Puebla,2016,23,Building,11.487238883972168
21,Puebla,2016,31-33,Manufacturing Industries,922.6618576049805
21,Puebla,2016,43,To the Wholesale Trade,33.779945373535156
21,Puebla,2016,46,Retail Trade,13.50350570678711
21,Puebla,2016,48-49,Transportation and Storage,20.705726623535156
21,Puebla,2016,51,Mass Media Information,34.28838348388672
21,Puebla,2016,52,Financial and Insurance Services,173.44308471679688
21,Puebla,2016,54,"Services Professionals, Scientists and Technicals",0.26104238629341125
21,Puebla,2016,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.10445453971624374
21,Puebla,2016,72,Temporary Accommodation and Food Preparation and Drinks,-2.804063320159912
21,Puebla,2017,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",6.711126327514648
21,Puebla,2017,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",42.34869384765625
21,Puebla,2017,23,Building,12.27623462677002
21,Puebla,2017,31-33,Manufacturing Industries,712.5022468566895
21,Puebla,2017,43,To the Wholesale Trade,50.29071044921875
21,Puebla,2017,46,Retail Trade,32.625675201416016
21,Puebla,2017,48-49,Transportation and Storage,42.36263573169708
21,Puebla,2017,51,Mass Media Information,27.053659439086914
21,Puebla,2017,52,Financial and Insurance Services,43.637413024902344
21,Puebla,2017,53,Real Estate and Rental Services of Furniture and Intangible Assets,-21.519596099853516
21,Puebla,2017,54,"Services Professionals, Scientists and Technicals",1.6160115003585815
21,Puebla,2017,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.8426414728164673
21,Puebla,2017,81,Other Services except Government Activities,0.03063913993537426
21,Puebla,2018,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.36851388216018677
21,Puebla,2018,21,Mining,3.0966250896453857
21,Puebla,2018,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",25.362192153930664
21,Puebla,2018,23,Building,26.12942123413086
21,Puebla,2018,31-33,Manufacturing Industries,405.1034126281738
21,Puebla,2018,43,To the Wholesale Trade,35.01564407348633
21,Puebla,2018,46,Retail Trade,25.39933204650879
21,Puebla,2018,48-49,Transportation and Storage,45.02915954589844
21,Puebla,2018,51,Mass Media Information,20.927879333496094
21,Puebla,2018,52,Financial and Insurance Services,62.2537956237793
21,Puebla,2018,53,Real Estate and Rental Services of Furniture and Intangible Assets,-0.8399892449378967
21,Puebla,2018,54,"Services Professionals, Scientists and Technicals",-1.469374656677246
21,Puebla,2018,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.1851220428943634
21,Puebla,2019,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",24.51881217956543
21,Puebla,2019,23,Building,42.87241744995117
21,Puebla,2019,31-33,Manufacturing Industries,1719.5082244873047
21,Puebla,2019,43,To the Wholesale Trade,27.56953239440918
21,Puebla,2019,46,Retail Trade,16.74463653564453
21,Puebla,2019,48-49,Transportation and Storage,17.920866012573242
21,Puebla,2019,51,Mass Media Information,37.23501205444336
21,Puebla,2019,52,Financial and Insurance Services,148.44798278808594
21,Puebla,2019,53,Real Estate and Rental Services of Furniture and Intangible Assets,4.914133071899414
21,Puebla,2019,54,"Services Professionals, Scientists and Technicals",1.6685612201690674
21,Puebla,2019,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.32841911911964417
21,Puebla,2020,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",1.7309833765029907
21,Puebla,2020,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",21.755535125732422
21,Puebla,2020,23,Building,18.537935256958008
21,Puebla,2020,31-33,Manufacturing Industries,205.6641081571579
21,Puebla,2020,43,To the Wholesale Trade,9.87255859375
21,Puebla,2020,46,Retail Trade,30.63029670715332
21,Puebla,2020,48-49,Transportation and Storage,153.69740295410156
21,Puebla,2020,51,Mass Media Information,32.4348258972168
21,Puebla,2020,52,Financial and Insurance Services,107.4144287109375
21,Puebla,2020,54,"Services Professionals, Scientists and Technicals",0.5008641481399536
21,Puebla,2020,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.4966336786746979
21,Puebla,2021,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",77.0963363647461
21,Puebla,2021,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",27.10867691040039
21,Puebla,2021,23,Building,6.242862701416016
21,Puebla,2021,31-33,Manufacturing Industries,239.2937798500061
21,Puebla,2021,43,To the Wholesale Trade,36.0003662109375
21,Puebla,2021,46,Retail Trade,22.932344436645508
21,Puebla,2021,48-49,Transportation and Storage,48.08082580566406
21,Puebla,2021,51,Mass Media Information,13.251799583435059
21,Puebla,2021,52,Financial and Insurance Services,151.2069091796875
21,Puebla,2021,53,Real Estate and Rental Services of Furniture and Intangible Assets,4.947511672973633
21,Puebla,2021,54,"Services Professionals, Scientists and Technicals",-0.6533179879188538
21,Puebla,2021,56,Support Services to Business and Waste Management and Waste and Remediation Services,-0.4374241232872009
21,Puebla,2022,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",7.316868305206299
21,Puebla,2022,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",22.14395523071289
21,Puebla,2022,23,Building,38.00950622558594
21,Puebla,2022,31-33,Manufacturing Industries,231.20428466796875
21,Puebla,2022,43,To the Wholesale Trade,17.54511833190918
21,Puebla,2022,46,Retail Trade,26.77882957458496
21,Puebla,2022,48-49,Transportation and Storage,241.23773193359375
21,Puebla,2022,51,Mass Media Information,40.96718215942383
21,Puebla,2022,52,Financial and Insurance Services,88.65548706054688
21,Puebla,2022,54,"Services Professionals, Scientists and Technicals",13.055802345275879
21,Puebla,2022,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.7499538660049438
22,Querétaro,1999,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",0.8450180292129517
22,Querétaro,1999,23,Building,16.00223731994629
22,Querétaro,1999,31-33,Manufacturing Industries,211.0131950378418
22,Querétaro,1999,43,To the Wholesale Trade,2.8430399894714355
22,Querétaro,1999,46,Retail Trade,3.269002914428711
22,Querétaro,1999,48-49,Transportation and Storage,1.0418599843978882
22,Querétaro,1999,51,Mass Media Information,1.713371992111206
22,Querétaro,1999,52,Financial and Insurance Services,6.707176208496094
22,Querétaro,1999,53,Real Estate and Rental Services of Furniture and Intangible Assets,4.651546001434326
22,Querétaro,1999,54,"Services Professionals, Scientists and Technicals",0.04719199985265732
22,Querétaro,1999,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.8025120496749878
22,Querétaro,2000,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",5.503517150878906
22,Querétaro,2000,21,Mining,-0.1862660050392151
22,Querétaro,2000,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",1.3105109930038452
22,Querétaro,2000,23,Building,29.52360725402832
22,Querétaro,2000,31-33,Manufacturing Industries,287.12601470947266
22,Querétaro,2000,43,To the Wholesale Trade,3.0739989280700684
22,Querétaro,2000,46,Retail Trade,22.36189842224121
22,Querétaro,2000,51,Mass Media Information,-49.6213493347168
22,Querétaro,2000,52,Financial and Insurance Services,315.2511291503906
22,Querétaro,2000,53,Real Estate and Rental Services of Furniture and Intangible Assets,7.793344974517822
22,Querétaro,2000,54,"Services Professionals, Scientists and Technicals",0.1789509356021881
22,Querétaro,2000,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.7908469438552856
22,Querétaro,2000,61,Educational Services,3.690753936767578
22,Querétaro,2000,72,Temporary Accommodation and Food Preparation and Drinks,0.34323498606681824
22,Querétaro,2001,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.0010010000551119447
22,Querétaro,2001,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",4.741787910461426
22,Querétaro,2001,23,Building,108.3701171875
22,Querétaro,2001,31-33,Manufacturing Industries,139.96524047851563
22,Querétaro,2001,43,To the Wholesale Trade,7.398451805114746
22,Querétaro,2001,46,Retail Trade,22.139080047607422
22,Querétaro,2001,48-49,Transportation and Storage,0.7023130059242249
22,Querétaro,2001,51,Mass Media Information,40.9862060546875
22,Querétaro,2001,52,Financial and Insurance Services,511.3526306152344
22,Querétaro,2001,53,Real Estate and Rental Services of Furniture and Intangible Assets,2.0981550216674805
22,Querétaro,2001,54,"Services Professionals, Scientists and Technicals",0.3617059886455536
22,Querétaro,2001,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.2280149459838867
22,Querétaro,2001,61,Educational Services,0.009499999694526196
22,Querétaro,2001,72,Temporary Accommodation and Food Preparation and Drinks,-0.6464719772338867
22,Querétaro,2002,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",5.2985758781433105
22,Querétaro,2002,23,Building,2.352421998977661
22,Querétaro,2002,31-33,Manufacturing Industries,245.77188873291016
22,Querétaro,2002,43,To the Wholesale Trade,20.66189193725586
22,Querétaro,2002,46,Retail Trade,6.73077392578125
22,Querétaro,2002,48-49,Transportation and Storage,0.45743800699710846
22,Querétaro,2002,51,Mass Media Information,75.22200775146484
22,Querétaro,2002,52,Financial and Insurance Services,300.72589111328125
22,Querétaro,2002,53,Real Estate and Rental Services of Furniture and Intangible Assets,-5.043774127960205
22,Querétaro,2002,54,"Services Professionals, Scientists and Technicals",0.3870689868927002
22,Querétaro,2002,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.11442600190639496
22,Querétaro,2002,72,Temporary Accommodation and Food Preparation and Drinks,0.2862899899482727
22,Querétaro,2003,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",7.547465801239014
22,Querétaro,2003,23,Building,3.173893928527832
22,Querétaro,2003,31-33,Manufacturing Industries,160.1755886077881
22,Querétaro,2003,43,To the Wholesale Trade,33.632877349853516
22,Querétaro,2003,46,Retail Trade,11.618285179138184
22,Querétaro,2003,48-49,Transportation and Storage,0.046779999509453773
22,Querétaro,2003,51,Mass Media Information,43.69802474975586
22,Querétaro,2003,52,Financial and Insurance Services,-40.1569938659668
22,Querétaro,2003,53,Real Estate and Rental Services of Furniture and Intangible Assets,30.664047241210938
22,Querétaro,2003,54,"Services Professionals, Scientists and Technicals",0.22591954469680786
22,Querétaro,2003,56,Support Services to Business and Waste Management and Waste and Remediation Services,20.194978713989258
22,Querétaro,2003,72,Temporary Accommodation and Food Preparation and Drinks,0.04728500172495842
22,Querétaro,2004,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",2.1596319675445557
22,Querétaro,2004,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",1.5380430221557617
22,Querétaro,2004,23,Building,2.6033859252929688
22,Querétaro,2004,31-33,Manufacturing Industries,275.81429290771484
22,Querétaro,2004,43,To the Wholesale Trade,22.296728134155273
22,Querétaro,2004,46,Retail Trade,12.691354751586914
22,Querétaro,2004,48-49,Transportation and Storage,0.44947999715805054
22,Querétaro,2004,51,Mass Media Information,31.516633987426758
22,Querétaro,2004,52,Financial and Insurance Services,85.44807434082031
22,Querétaro,2004,53,Real Estate and Rental Services of Furniture and Intangible Assets,10.989723205566406
22,Querétaro,2004,54,"Services Professionals, Scientists and Technicals",0.6227740049362183
