Year,State ID,State,Chapter ID,Chapter,Trade Value
2010,26,Sonora,7,Plastics and Rubbers,698965899
2010,26,Sonora,8,Animal Hides,11967579
2010,26,Sonora,9,Wood Products,48229904
2010,26,Sonora,10,Paper Goods,238674085
2010,26,Sonora,11,Textiles,405764078
2010,26,Sonora,12,Footwear and Headwear,507311
2010,26,Sonora,13,Stone and Glass,20806824
2010,26,Sonora,14,Precious Metals,350263820
2010,26,Sonora,15,Metals,1034887517
2010,26,Sonora,16,Machines,5275079972
2010,26,Sonora,17,Transportation,453500676
2010,26,Sonora,18,Instruments,628641787
2010,26,Sonora,20,Miscellaneous,180493278
2010,26,Sonora,21,Arts and Antiques,5778
2010,27,Tabasco,2,Vegetable Products,2591314
2010,27,Tabasco,5,Mineral Products,4099541
2010,27,Tabasco,6,Chemical Products,17218141
2010,27,Tabasco,7,Plastics and Rubbers,4773211
2010,27,Tabasco,8,Animal Hides,7587
2010,27,Tabasco,9,Wood Products,2376
2010,27,Tabasco,10,Paper Goods,90355
2010,27,Tabasco,11,Textiles,85081
2010,27,Tabasco,12,Footwear and Headwear,1127
2010,27,Tabasco,13,Stone and Glass,6702641
2010,27,Tabasco,15,Metals,20759992
2010,27,Tabasco,16,Machines,203123525
2010,27,Tabasco,17,Transportation,866149
2010,27,Tabasco,18,Instruments,35825418
2010,27,Tabasco,20,Miscellaneous,649122
2010,28,Tamaulipas,1,Animal Products,335641725
2010,28,Tamaulipas,2,Vegetable Products,177116388
2010,28,Tamaulipas,3,Animal and Vegetable Bi-Products,587018
2010,28,Tamaulipas,4,Foodstuffs,120301001
2010,28,Tamaulipas,5,Mineral Products,26751773
2010,28,Tamaulipas,6,Chemical Products,441399073
2010,28,Tamaulipas,7,Plastics and Rubbers,1685157807
2010,28,Tamaulipas,8,Animal Hides,47497155
2010,28,Tamaulipas,9,Wood Products,81992597
2010,28,Tamaulipas,10,Paper Goods,506970509
2010,28,Tamaulipas,11,Textiles,323924683
2010,28,Tamaulipas,12,Footwear and Headwear,2133618
2010,28,Tamaulipas,13,Stone and Glass,143755600
2010,28,Tamaulipas,14,Precious Metals,7503799
2010,28,Tamaulipas,15,Metals,1826011849
2010,28,Tamaulipas,16,Machines,25014109183
2010,28,Tamaulipas,17,Transportation,2082069317
2010,28,Tamaulipas,18,Instruments,1789398759
2010,28,Tamaulipas,19,Weapons,4569
2010,28,Tamaulipas,20,Miscellaneous,671762468
2010,28,Tamaulipas,21,Arts and Antiques,108891
2010,29,Tlaxcala,5,Mineral Products,67953
2010,29,Tlaxcala,6,Chemical Products,3097026
2010,29,Tlaxcala,7,Plastics and Rubbers,37192882
2010,29,Tlaxcala,8,Animal Hides,40970
2010,29,Tlaxcala,10,Paper Goods,1910516
2010,29,Tlaxcala,11,Textiles,24199169
2010,29,Tlaxcala,13,Stone and Glass,5124512
2010,29,Tlaxcala,15,Metals,7279095
2010,29,Tlaxcala,16,Machines,65577031
2010,29,Tlaxcala,17,Transportation,3908227
2010,29,Tlaxcala,18,Instruments,731529
2010,29,Tlaxcala,20,Miscellaneous,1430
2010,30,Veracruz de Ignacio de la Llave,1,Animal Products,3107850
2010,30,Veracruz de Ignacio de la Llave,2,Vegetable Products,328788900
2010,30,Veracruz de Ignacio de la Llave,3,Animal and Vegetable Bi-Products,1996689
2010,30,Veracruz de Ignacio de la Llave,4,Foodstuffs,64790136
2010,30,Veracruz de Ignacio de la Llave,5,Mineral Products,1391908
2010,30,Veracruz de Ignacio de la Llave,6,Chemical Products,45970382
2010,30,Veracruz de Ignacio de la Llave,7,Plastics and Rubbers,47996182
2010,30,Veracruz de Ignacio de la Llave,8,Animal Hides,135674
2010,30,Veracruz de Ignacio de la Llave,9,Wood Products,1543055
2010,30,Veracruz de Ignacio de la Llave,10,Paper Goods,30707532
2010,30,Veracruz de Ignacio de la Llave,11,Textiles,13678024
2010,30,Veracruz de Ignacio de la Llave,12,Footwear and Headwear,112572
2010,30,Veracruz de Ignacio de la Llave,13,Stone and Glass,5581787
2010,30,Veracruz de Ignacio de la Llave,14,Precious Metals,8375
2010,30,Veracruz de Ignacio de la Llave,15,Metals,269943043
2010,30,Veracruz de Ignacio de la Llave,16,Machines,372115698
2010,30,Veracruz de Ignacio de la Llave,17,Transportation,15068398
2010,30,Veracruz de Ignacio de la Llave,18,Instruments,22068286
2010,30,Veracruz de Ignacio de la Llave,20,Miscellaneous,4154439
2010,31,Yucatán,1,Animal Products,93340385
2010,31,Yucatán,2,Vegetable Products,8072091
2010,31,Yucatán,3,Animal and Vegetable Bi-Products,2355441
2010,31,Yucatán,4,Foodstuffs,9018641
2010,31,Yucatán,5,Mineral Products,1270535
2010,31,Yucatán,6,Chemical Products,5378668
2010,31,Yucatán,7,Plastics and Rubbers,35748351
2010,31,Yucatán,8,Animal Hides,1264877
2010,31,Yucatán,9,Wood Products,2043514
2010,31,Yucatán,10,Paper Goods,12140768
2010,31,Yucatán,11,Textiles,346772233
2010,31,Yucatán,12,Footwear and Headwear,113564
2010,31,Yucatán,13,Stone and Glass,3356888
2010,31,Yucatán,14,Precious Metals,1025283067
2010,31,Yucatán,15,Metals,13324067
2010,31,Yucatán,16,Machines,132886961
2010,31,Yucatán,17,Transportation,3005177
2010,31,Yucatán,18,Instruments,4430549
2010,31,Yucatán,20,Miscellaneous,16306445
2010,32,Zacatecas,1,Animal Products,922204
2010,32,Zacatecas,2,Vegetable Products,4996551
2010,32,Zacatecas,5,Mineral Products,253576273
2010,32,Zacatecas,6,Chemical Products,656868
2010,32,Zacatecas,7,Plastics and Rubbers,12530553
2010,32,Zacatecas,10,Paper Goods,2155010
2010,32,Zacatecas,11,Textiles,1354642
2010,32,Zacatecas,12,Footwear and Headwear,4926
2010,32,Zacatecas,13,Stone and Glass,584292
2010,32,Zacatecas,15,Metals,10520438
2010,32,Zacatecas,16,Machines,82964785
2010,32,Zacatecas,17,Transportation,2435942
2010,32,Zacatecas,18,Instruments,6528582
2010,32,Zacatecas,20,Miscellaneous,359810
2010,33,No Informado,1,Animal Products,119150167
2010,33,No Informado,2,Vegetable Products,133990188
2010,33,No Informado,3,Animal and Vegetable Bi-Products,7987478
2010,33,No Informado,4,Foodstuffs,123961978
2010,33,No Informado,5,Mineral Products,13145152
2010,33,No Informado,6,Chemical Products,296622892
2010,33,No Informado,7,Plastics and Rubbers,636901338
2010,33,No Informado,8,Animal Hides,28095049
2010,33,No Informado,9,Wood Products,34201033
2010,33,No Informado,10,Paper Goods,125257086
2010,33,No Informado,11,Textiles,410080771
2010,33,No Informado,12,Footwear and Headwear,59268721
2010,33,No Informado,13,Stone and Glass,85573120
2010,33,No Informado,14,Precious Metals,279685906
2010,33,No Informado,15,Metals,443437605
2010,33,No Informado,16,Machines,4668232383
2010,33,No Informado,17,Transportation,2943087531
2010,33,No Informado,18,Instruments,288322486
2010,33,No Informado,20,Miscellaneous,257918919
2010,33,No Informado,21,Arts and Antiques,98700
2011,1,Aguascalientes,1,Animal Products,10653366
2011,1,Aguascalientes,2,Vegetable Products,11198512
2011,1,Aguascalientes,4,Foodstuffs,838517
2011,1,Aguascalientes,5,Mineral Products,18327734
2011,1,Aguascalientes,6,Chemical Products,26551667
2011,1,Aguascalientes,7,Plastics and Rubbers,227757942
2011,1,Aguascalientes,8,Animal Hides,1109592
2011,1,Aguascalientes,9,Wood Products,57730
2011,1,Aguascalientes,10,Paper Goods,17681584
2011,1,Aguascalientes,11,Textiles,362393583
2011,1,Aguascalientes,12,Footwear and Headwear,262689
2011,1,Aguascalientes,13,Stone and Glass,40369917
2011,1,Aguascalientes,15,Metals,341916693
2011,1,Aguascalientes,16,Machines,1082427690
2011,1,Aguascalientes,17,Transportation,849371855
2011,1,Aguascalientes,18,Instruments,259221940
2011,1,Aguascalientes,20,Miscellaneous,97870077
2011,2,Baja California,1,Animal Products,209562558
2011,2,Baja California,2,Vegetable Products,877047107
2011,2,Baja California,3,Animal and Vegetable Bi-Products,16867765
2011,2,Baja California,4,Foodstuffs,303436108
2011,2,Baja California,5,Mineral Products,194909178
2011,2,Baja California,6,Chemical Products,644054690
2011,2,Baja California,7,Plastics and Rubbers,3319385774
2011,2,Baja California,8,Animal Hides,68180515
2011,2,Baja California,9,Wood Products,275021931
2011,2,Baja California,10,Paper Goods,973754276
2011,2,Baja California,11,Textiles,1214328515
2011,2,Baja California,12,Footwear and Headwear,30475009
2011,2,Baja California,13,Stone and Glass,449847095
2011,2,Baja California,14,Precious Metals,66975633
2011,2,Baja California,15,Metals,3099972718
